Date,High,Low,Open,Close,Volume,Adj Close,Company
2001-06-15,1.5392509698867798,1.4183759689331055,1.5388050079345703,1.4264049530029297,2941504.0,1.2273000478744507,Wipro Limited
2001-06-18,1.4264049530029297,1.3916150331497192,1.4264049530029297,1.3916150331497192,1246552.0,1.1973662376403809,Wipro Limited
2001-06-19,1.4429080486297607,1.4094560146331787,1.4161460399627686,1.4188220500946045,2423602.0,1.2207752466201782,Wipro Limited
2001-06-20,1.413915991783142,1.383139967918396,1.413915991783142,1.3938449621200562,1183776.0,1.1992851495742798,Wipro Limited
2001-06-21,1.3969670534133911,1.38715398311615,1.3969670534133911,1.3938449621200562,313880.0,1.1992851495742798,Wipro Limited
2001-06-22,1.3782340288162231,1.3380910158157349,1.3782340288162231,1.3385369777679443,2020042.0,1.1516969203948975,Wipro Limited
2001-06-25,1.2934880256652832,1.1083849668502808,1.2934880256652832,1.1815340518951416,4820300.0,1.0166091918945312,Wipro Limited
2001-06-26,1.2488850355148315,1.1926850080490112,1.1926850080490112,1.246654987335205,1712888.0,1.0726406574249268,Wipro Limited
2001-06-27,1.2586979866027832,1.2377339601516724,1.2484389543533325,1.2488850355148315,717440.0,1.074558973312378,Wipro Limited
2001-06-28,1.2573599815368652,1.233273983001709,1.2488850355148315,1.2462090253829956,3105170.0,1.0722568035125732,Wipro Limited
2001-06-29,1.2573599815368652,1.2439789772033691,1.2573599815368652,1.247992992401123,1114274.0,1.073791742324829,Wipro Limited
2001-07-02,1.2042820453643799,1.1239960193634033,1.2042820453643799,1.1552189588546753,2385488.0,0.9939675331115723,Wipro Limited
2001-07-03,1.128456950187683,1.1070469617843628,1.1146299839019775,1.115075945854187,2934778.0,0.9594276547431946,Wipro Limited
2001-07-05,1.115075945854187,1.1061550378799438,1.115075945854187,1.114184021949768,1659080.0,0.958660364151001,Wipro Limited
2001-07-06,1.1106159687042236,1.0927740335464478,1.1039249897003174,1.0990190505981445,1163598.0,0.945612370967865,Wipro Limited
2001-07-09,1.101694941520691,1.0985729694366455,1.0990190505981445,1.1012489795684814,569468.0,0.9475308656692505,Wipro Limited
2001-07-10,1.1373770236968994,1.1280109882354736,1.135146975517273,1.1280109882354736,1311570.0,0.9705572128295898,Wipro Limited
2001-07-11,1.128456950187683,1.11953604221344,1.1280109882354736,1.1280109882354736,482030.0,0.9705572128295898,Wipro Limited
2001-07-12,1.2515610456466675,1.2355040311813354,1.2399640083312988,1.2399640083312988,2118690.0,1.0668833255767822,Wipro Limited
2001-07-13,1.2386260032653809,1.199821949005127,1.2355040311813354,1.199821949005127,2049188.0,1.0323443412780762,Wipro Limited
2001-07-16,1.233273983001709,1.1775200366973877,1.2042820453643799,1.2265830039978027,4015422.0,1.0553702116012573,Wipro Limited
2001-07-17,1.2203389406204224,1.1931309700012207,1.2203389406204224,1.199821949005127,2468442.0,1.0323443412780762,Wipro Limited
2001-07-18,1.28501296043396,1.2377339601516724,1.282336950302124,1.2457629442214966,3329370.0,1.071872591972351,Wipro Limited
2001-07-19,1.2845669984817505,1.2511149644851685,1.2511149644851685,1.282336950302124,2524492.0,1.103341817855835,Wipro Limited
2001-07-20,1.3269399404525757,1.3006240129470825,1.315788984298706,1.3028550148010254,3730688.0,1.1209955215454102,Wipro Limited
2001-07-23,1.2778769731521606,1.2622660398483276,1.2734169960021973,1.2671719789505005,295944.0,1.0902931690216064,Wipro Limited
2001-07-24,1.2644959688186646,1.2484389543533325,1.2622660398483276,1.2484389543533325,365446.0,1.0741751194000244,Wipro Limited
2001-07-25,1.2573599815368652,1.2488850355148315,1.2497769594192505,1.252007007598877,1051498.0,1.0772453546524048,Wipro Limited
2001-07-26,1.2658339738845825,1.2488850355148315,1.252007007598877,1.2613739967346191,3046878.0,1.085304617881775,Wipro Limited
2001-07-27,1.2778769731521606,1.2613739967346191,1.2613739967346191,1.2774310111999512,302670.0,1.0991202592849731,Wipro Limited
2001-07-30,1.3470120429992676,1.2867980003356934,1.2867980003356934,1.3398749828338623,2672464.0,1.1528483629226685,Wipro Limited
2001-07-31,1.4433540105819702,1.371543049812317,1.371543049812317,1.4433540105819702,6356070.0,1.2418829202651978,Wipro Limited
2001-08-01,1.466994047164917,1.4406780004501343,1.4433540105819702,1.4652099609375,1874312.0,1.260688066482544,Wipro Limited
2001-08-02,1.5521860122680664,1.4942020177841187,1.4942020177841187,1.5383590459823608,2114206.0,1.3236265182495117,Wipro Limited
2001-08-03,1.4942020177841187,1.4317569732666016,1.4942020177841187,1.449599027633667,2398940.0,1.2472561597824097,Wipro Limited
2001-08-06,1.4585189819335938,1.4429080486297607,1.449599027633667,1.451828956604004,1358652.0,1.2491750717163086,Wipro Limited
2001-08-07,1.4607490301132202,1.4116859436035156,1.4433540105819702,1.4446920156478882,4152184.0,1.2430342435836792,Wipro Limited
2001-08-08,1.4718999862670898,1.4272969961166382,1.4335410594940186,1.4487069845199585,3275562.0,1.2464889287948608,Wipro Limited
2001-08-09,1.449599027633667,1.4429080486297607,1.4451379776000977,1.449599027633667,1026836.0,1.2472561597824097,Wipro Limited
2001-08-10,1.4027650356292725,1.3626229763031006,1.3626229763031006,1.3987510204315186,1179292.0,1.2035056352615356,Wipro Limited
2001-08-13,1.3893840312957764,1.371543049812317,1.371543049812317,1.383139967918396,701746.0,1.1900736093521118,Wipro Limited
2001-08-14,1.4272969961166382,1.4049960374832153,1.4049960374832153,1.4214990139007568,872138.0,1.2230784893035889,Wipro Limited
2001-08-15,1.449599027633667,1.4161460399627686,1.449599027633667,1.4161460399627686,381140.0,1.2184728384017944,Wipro Limited
2001-08-16,1.4384479522705078,1.413915991783142,1.416592001914978,1.4339879751205444,1051498.0,1.2338244915008545,Wipro Limited
2001-08-17,1.4067800045013428,1.3916150331497192,1.3916150331497192,1.4067800045013428,506692.0,1.2104140520095825,Wipro Limited
2001-08-20,1.3760039806365967,1.3603930473327637,1.364853024482727,1.3693130016326904,282492.0,1.1781772375106812,Wipro Limited
2001-08-21,1.38715398311615,1.3693130016326904,1.3693130016326904,1.3773419857025146,170392.0,1.1850852966308594,Wipro Limited
2001-08-22,1.3826940059661865,1.367082953453064,1.3760039806365967,1.3777879476547241,338542.0,1.1854689121246338,Wipro Limited
2001-08-23,1.4027650356292725,1.3537019491195679,1.3537019491195679,1.383139967918396,271282.0,1.1900736093521118,Wipro Limited
2001-08-24,1.4616409540176392,1.4317569732666016,1.4384479522705078,1.4585189819335938,627760.0,1.2549312114715576,Wipro Limited
2001-08-27,1.4875110387802124,1.4629789590835571,1.4629789590835571,1.4763599634170532,538080.0,1.2702819108963013,Wipro Limited
2001-08-28,1.4607490301132202,1.4384479522705078,1.4585189819335938,1.4384479522705078,295944.0,1.2376617193222046,Wipro Limited
2001-08-29,1.4571809768676758,1.449599027633667,1.449599027633667,1.4571809768676758,325090.0,1.2537798881530762,Wipro Limited
2001-08-30,1.4763599634170532,1.449599027633667,1.4571809768676758,1.4607490301132202,1786874.0,1.2568498849868774,Wipro Limited
2001-08-31,1.4540590047836304,1.4451379776000977,1.4540590047836304,1.4513829946517944,1096338.0,1.2487915754318237,Wipro Limited
2001-09-04,1.4919710159301758,1.4585189819335938,1.4585189819335938,1.4857269525527954,867654.0,1.278341293334961,Wipro Limited
2001-09-05,1.4451379776000977,1.413915991783142,1.4406780004501343,1.4250669479370117,876622.0,1.2261488437652588,Wipro Limited
2001-09-06,1.3956290483474731,1.3840320110321045,1.3938449621200562,1.3840320110321045,1118758.0,1.190841555595398,Wipro Limited
2001-09-07,1.398305058479309,1.3884919881820679,1.3938449621200562,1.3916150331497192,1818262.0,1.1973662376403809,Wipro Limited
2001-09-10,1.3826940059661865,1.367082953453064,1.3826940059661865,1.3719890117645264,159182.0,1.1804794073104858,Wipro Limited
2001-09-17,1.1306869983673096,1.0370210409164429,1.048171043395996,1.0655659437179565,2295808.0,0.9168285131454468,Wipro Limited
2001-09-18,1.0883140563964844,1.0347900390625,1.0660120248794556,1.0347900390625,858686.0,0.8903484344482422,Wipro Limited
2001-09-19,0.9214990139007568,0.8563780188560486,0.9188219904899597,0.8742190003395081,6439024.0,0.7521908283233643,Wipro Limited
2001-09-20,0.8532559871673584,0.8251559734344482,0.8363069891929626,0.8251559734344482,1692710.0,0.7099762558937073,Wipro Limited
2001-09-21,0.8251559734344482,0.7578060030937195,0.8206959962844849,0.7578060030937195,1733066.0,0.652027428150177,Wipro Limited
2001-09-24,0.9848350286483765,0.9500449895858765,0.9848350286483765,0.9634259939193726,2082818.0,0.8289458751678467,Wipro Limited
2001-09-25,0.9558429718017578,0.9188219904899597,0.9545050263404846,0.9255130290985107,2035736.0,0.7963250279426575,Wipro Limited
2001-09-26,1.0704729557037354,0.9991080164909363,1.0704729557037354,1.013381004333496,4360690.0,0.8719278573989868,Wipro Limited
2001-09-27,0.9678859710693359,0.8429970145225525,0.9478139877319336,0.9099019765853882,2925810.0,0.7828930616378784,Wipro Limited
2001-09-28,0.9705619812011719,0.9174839854240417,0.958965003490448,0.9455839991569519,1486446.0,0.813594400882721,Wipro Limited
2001-10-01,0.9433540105819702,0.9170380234718323,0.9433540105819702,0.9255130290985107,224200.0,0.7963250279426575,Wipro Limited
2001-10-02,0.9299730062484741,0.9210529923439026,0.9255130290985107,0.9232829809188843,58292.0,0.7944062948226929,Wipro Limited
2001-10-03,0.905888020992279,0.8363069891929626,0.8363069891929626,0.9032109975814819,3232964.0,0.7771360874176025,Wipro Limited
2001-10-04,0.9344339966773987,0.8942909836769104,0.9036570191383362,0.9304190278053284,1744276.0,0.8005461096763611,Wipro Limited
2001-10-05,0.9322029948234558,0.8876000046730042,0.9304190278053284,0.9099019765853882,1995380.0,0.7828930616378784,Wipro Limited
2001-10-08,0.8920609951019287,0.8608390092849731,0.8697590231895447,0.8813560009002686,392350.0,0.7583315968513489,Wipro Limited
2001-10-09,0.8786799907684326,0.858161985874176,0.8786799907684326,0.8586080074310303,4472790.0,0.7387589812278748,Wipro Limited
2001-10-10,0.9745759963989258,0.8920609951019287,0.8920609951019287,0.9482600092887878,4726136.0,0.81589674949646,Wipro Limited
2001-10-11,1.063781976699829,0.958965003490448,0.958965003490448,1.0593219995498657,4961546.0,0.911456286907196,Wipro Limited
2001-10-12,1.0169490575790405,0.9710080027580261,1.014719009399414,0.9973239898681641,2526734.0,0.8581123352050781,Wipro Limited
2001-10-15,0.9768059849739075,0.9594110250473022,0.9768059849739075,0.9594110250473022,831782.0,0.8254914283752441,Wipro Limited
2001-10-16,1.0793930292129517,1.0236400365829468,1.0325599908828735,1.0664589405059814,1827230.0,0.9175969362258911,Wipro Limited
2001-10-17,1.1061550378799438,1.0615520477294922,1.1039249897003174,1.0619980096817017,1394524.0,0.9137584567070007,Wipro Limited
2001-10-18,1.0151649713516235,1.0049060583114624,1.014719009399414,1.0124889612197876,1233100.0,0.8711603283882141,Wipro Limited
2001-10-19,1.048171043395996,1.0347900390625,1.0347900390625,1.0392509698867798,2210612.0,0.8941868543624878,Wipro Limited
2001-10-22,1.063781976699829,1.021409034729004,1.0392509698867798,1.0392509698867798,990964.0,0.8941868543624878,Wipro Limited
2001-10-23,1.0593219995498657,1.0459409952163696,1.050400972366333,1.0548620223999023,542564.0,0.9076187610626221,Wipro Limited
2001-10-24,1.0486170053482056,1.0437109470367432,1.048171043395996,1.048171043395996,336300.0,0.9018616676330566,Wipro Limited
2001-10-25,1.048171043395996,1.030329942703247,1.036128044128418,1.048171043395996,439432.0,0.9018616676330566,Wipro Limited
2001-10-26,1.050400972366333,1.0414810180664062,1.0437109470367432,1.048171043395996,266798.0,0.9018616676330566,Wipro Limited
2001-10-29,1.0459409952163696,1.0169490575790405,1.0459409952163696,1.01739501953125,697262.0,0.8753814697265625,Wipro Limited
2001-10-30,0.9545050263404846,0.9255130290985107,0.9545050263404846,0.9299730062484741,1345200.0,0.8001625537872314,Wipro Limited
2001-10-31,1.0022300481796265,0.9901869893074036,0.9901869893074036,0.9982159733772278,2044704.0,0.858879804611206,Wipro Limited
2001-11-01,0.9910789728164673,0.9678859710693359,0.9910789728164673,0.9727920293807983,2463958.0,0.8370046615600586,Wipro Limited
2001-11-02,0.9540590047836304,0.9473680257797241,0.9522749781608582,0.9473680257797241,179360.0,0.8151293396949768,Wipro Limited
2001-11-05,0.9924169778823853,0.9455839991569519,0.9455839991569519,0.9901869893074036,630002.0,0.851971447467804,Wipro Limited
2001-11-06,1.0347900390625,1.0035680532455444,1.0035680532455444,1.0325599908828735,746586.0,0.8884298801422119,Wipro Limited
2001-11-07,1.021409034729004,1.001338005065918,1.0035680532455444,1.001338005065918,1096338.0,0.861565887928009,Wipro Limited
2001-11-08,1.014719009399414,0.981266975402832,0.9968780279159546,0.981266975402832,1860860.0,0.8442966341972351,Wipro Limited
2001-11-09,0.9879570007324219,0.9701160192489624,0.981266975402832,0.9821590185165405,1044772.0,0.8450639247894287,Wipro Limited
2001-11-12,0.9924169778823853,0.9598569869995117,0.9924169778823853,0.9701160192489624,961818.0,0.8347020149230957,Wipro Limited
2001-11-13,1.0057979822158813,0.9678859710693359,1.0035680532455444,0.9741299748420715,1186018.0,0.8381557464599609,Wipro Limited
2001-11-14,1.0102590322494507,0.9808210134506226,0.981266975402832,0.9910789728164673,1874312.0,0.8527389168739319,Wipro Limited
2001-11-15,1.1949150562286377,1.1217659711837769,1.1418379545211792,1.1779659986495972,5250764.0,1.0135390758514404,Wipro Limited
2001-11-16,1.2363959550857544,1.1797499656677246,1.1797499656677246,1.2221230268478394,2549154.0,1.0515327453613281,Wipro Limited
2001-11-19,1.3693130016326904,1.2711859941482544,1.2711859941482544,1.3559319972991943,5223860.0,1.1666638851165771,Wipro Limited
2001-11-20,1.331400990486145,1.2948260307312012,1.315788984298706,1.2948260307312012,1878796.0,1.114087462425232,Wipro Limited
2001-11-21,1.3380910158157349,1.2979480028152466,1.2979480028152466,1.3336310386657715,887832.0,1.1474759578704834,Wipro Limited
2001-11-23,1.3380910158157349,1.315788984298706,1.315788984298706,1.3380910158157349,244378.0,1.151313304901123,Wipro Limited
2001-11-26,1.5557539463043213,1.4451379776000977,1.449599027633667,1.5410350561141968,3017732.0,1.3259296417236328,Wipro Limited
2001-11-27,1.5936659574508667,1.5388050079345703,1.5521860122680664,1.5936659574508667,3806916.0,1.3712137937545776,Wipro Limited
2001-11-28,1.5388050079345703,1.5053520202636719,1.5388050079345703,1.5066900253295898,1856376.0,1.296378254890442,Wipro Limited
2001-11-29,1.5883140563964844,1.5165029764175415,1.5165029764175415,1.5789469480514526,3479584.0,1.3585491180419922,Wipro Limited
2001-11-30,1.5767170190811157,1.5388050079345703,1.5767170190811157,1.5401430130004883,1116516.0,1.3251618146896362,Wipro Limited
2001-12-03,1.5767170190811157,1.5388050079345703,1.5388050079345703,1.5570919513702393,1374346.0,1.3397449254989624,Wipro Limited
2001-12-04,1.6949150562286377,1.6057089567184448,1.6057089567184448,1.6949150562286377,1374346.0,1.4583299160003662,Wipro Limited
2001-12-05,1.8537019491195679,1.750669002532959,1.750669002532959,1.8291699886322021,1472994.0,1.5738444328308105,Wipro Limited
